Id|Array ID|Date In|Date Out|Version Label|Status|Days in Step|Days in Step + Status
530|3|2024-01-23 00:54:00||15|Duplicate/Related To|190|190 - Duplicate/Related To
531|1|2024-05-03 14:40:00|2024-05-17 21:40:00|2|Active Management|14|14 - Active Management
531|2|2024-05-17 21:40:00||4|Closed|75|75 - Closed
532|1|2023-06-21 11:56:00|2023-07-27 13:56:00|8|Deleted/Error|36|36 - Deleted/Error
532|2|2023-07-27 13:56:00||13|Pending Closure|370|370 - Pending Closure
533|1|2024-04-22 15:35:00|2024-04-27 03:35:00|1|Pending Closure|4|4 - Pending Closure
533|2|2024-04-27 03:35:00||8|Deleted/Error|95|95 - Deleted/Error
534|1|2023-01-09 11:22:00|2023-01-21 20:22:00|2|Pending Closure|12|12 - Pending Closure
534|2|2023-01-21 20:22:00|2023-02-04 07:22:00|7|Issue Engagement|13|13 - Issue Engagement
534|3|2023-02-04 07:22:00|2023-03-13 10:22:00|14|Issue Engagement|37|37 - Issue Engagement
534|4|2023-03-13 10:22:00||16|Closed|506|506 - Closed
535|1|2022-07-27 08:45:00|2022-08-03 16:45:00|3|Active Management|7|7 - Active Management
535|2|2022-08-03 16:45:00||11|Intake|728|728 - Intake
536|1|2022-07-31 08:30:00|2022-08-16 19:30:00|1|Deleted/Error|16|16 - Deleted/Error
536|2|2022-08-16 19:30:00||8|Duplicate/Related To|715|715 - Duplicate/Related To
537|1|2022-10-11 15:37:00|2022-11-17 01:37:00|4|Deleted/Error|36|36 - Deleted/Error
537|2|2022-11-17 01:37:00||14|Intake|622|622 - Intake
538|1|2023-05-20 08:48:00||8|Issue Engagement|438|438 - Issue Engagement
539|1|2022-08-18 13:49:00|2022-08-29 20:49:00|5|Active Management|11|11 - Active Management
539|2|2022-08-29 20:49:00|2022-09-08 05:49:00|14|Intake|9|9 - Intake
539|3|2022-09-08 05:49:00|2022-09-27 10:49:00|16|Issue Engagement|19|19 - Issue Engagement
539|4|2022-09-27 10:49:00||28|Deleted/Error|673|673 - Deleted/Error
540|1|2022-10-15 14:10:00|2022-10-25 20:10:00|4|Monitored|10|10 - Monitored
540|2|2022-10-25 20:10:00|2022-12-02 23:10:00|7|Deleted/Error|38|38 - Deleted/Error
540|3|2022-12-02 23:10:00|2023-01-13 04:10:00|19|Duplicate/Related To|41|41 - Duplicate/Related To
540|4|2023-01-13 04:10:00||30|Active Management|565|565 - Active Management
541|1|2022-10-30 08:18:00|2022-11-06 10:18:00|6|Active Management|7|7 - Active Management
541|2|2022-11-06 10:18:00|2022-12-10 11:18:00|13|Deleted/Error|34|34 - Deleted/Error
541|3|2022-12-10 11:18:00|2022-12-30 16:18:00|16|Active Management|20|20 - Active Management
541|4|2022-12-30 16:18:00||20|Closed|579|579 - Closed
542|1|2024-05-08 09:48:00|2024-05-10 20:48:00|1|Pending Closure|2|2 - Pending Closure
542|2|2024-05-10 20:48:00|2024-05-22 00:48:00|5|Issue Engagement|11|11 - Issue Engagement
542|3|2024-05-22 00:48:00||10|Closed|70|70 - Closed
543|1|2023-07-31 14:16:00|2023-09-02 16:16:00|5|Deleted/Error|33|33 - Deleted/Error
543|2|2023-09-02 16:16:00||12|Issue Engagement|333|333 - Issue Engagement
544|1|2022-06-15 08:46:00|2022-07-04 18:46:00|8|Duplicate/Related To|19|19 - Duplicate/Related To
544|2|2022-07-04 18:46:00||17|Active Management|758|758 - Active Management
545|1|2023-05-29 09:04:00|2023-06-15 13:04:00|3|Issue Engagement|17|17 - Issue Engagement
545|2|2023-06-15 13:04:00|2023-07-19 17:04:00|5|Closed|34|34 - Closed
545|3|2023-07-19 17:04:00||17|Pending Closure|378|378 - Pending Closure
546|1|2023-04-05 08:59:00|2023-05-17 13:59:00|4|Duplicate/Related To|42|42 - Duplicate/Related To
546|2|2023-05-17 13:59:00|2023-06-14 16:59:00|10|Deleted/Error|28|28 - Deleted/Error
546|3|2023-06-14 16:59:00||19|Pending Closure|413|413 - Pending Closure
547|1|2023-04-27 16:30:00|2023-05-05 01:30:00|4|Pending Closure|7|7 - Pending Closure
547|2|2023-05-05 01:30:00|2023-06-16 12:30:00|16|Intake|42|42 - Intake
547|3|2023-06-16 12:30:00||24|Monitored|411|411 - Monitored
548|1|2024-04-23 14:05:00|2024-05-21 20:05:00|2|Closed|28|28 - Closed
548|2|2024-05-21 20:05:00||5|Intake|71|71 - Intake
549|1|2023-08-23 10:12:00|2023-09-02 21:12:00|3|Pending Closure|10|10 - Pending Closure
549|2|2023-09-02 21:12:00|2023-10-08 01:12:00|6|Closed|35|35 - Closed
549|3|2023-10-08 01:12:00|2023-11-03 05:12:00|12|Closed|26|26 - Closed
549|4|2023-11-03 05:12:00||24|Monitored|271|271 - Monitored
550|1|2023-02-17 12:20:00|2023-02-20 21:20:00|1|Issue Engagement|3|3 - Issue Engagement
550|2|2023-02-20 21:20:00||13|Closed|527|527 - Closed
551|1|2024-05-26 11:25:00||5|Pending Closure|66|66 - Pending Closure
552|1|2023-06-11 12:44:00||1|Issue Engagement|416|416 - Issue Engagement
553|1|2024-03-19 14:00:00|2024-03-28 01:00:00|1|Closed|8|8 - Closed
553|2|2024-03-28 01:00:00||13|Deleted/Error|125|125 - Deleted/Error
554|1|2022-05-16 12:24:00|2022-06-20 12:24:00|5|Intake|35|35 - Intake
554|2|2022-06-20 12:24:00||11|Monitored|772|772 - Monitored
555|1|2023-09-23 09:05:00||8|Pending Closure|312|312 - Pending Closure
556|1|2024-06-04 10:32:00|2024-07-12 16:32:00|7|Issue Engagement|38|38 - Issue Engagement
556|2|2024-07-12 16:32:00||19|Monitored|19|19 - Monitored
557|1|2022-06-14 15:19:00|2022-06-19 16:19:00|2|Active Management|5|5 - Active Management
557|2|2022-06-19 16:19:00||12|Monitored|773|773 - Monitored
558|1|2022-09-06 12:09:00||3|Pending Closure|694|694 - Pending Closure
559|1|2024-01-08 12:13:00|2024-02-11 22:13:00|6|Closed|34|34 - Closed
559|2|2024-02-11 22:13:00||15|Intake|171|171 - Intake
560|1|2023-03-22 11:04:00||7|Pending Closure|497|497 - Pending Closure
561|1|2023-12-10 15:06:00|2024-01-15 17:06:00|3|Closed|36|36 - Closed
561|2|2024-01-15 17:06:00|2024-02-19 20:06:00|10|Issue Engagement|35|35 - Issue Engagement
561|3|2024-02-19 20:06:00|2024-03-22 08:06:00|19|Active Management|31|31 - Active Management
561|4|2024-03-22 08:06:00||25|Intake|131|131 - Intake
562|1|2023-06-16 16:56:00|2023-06-18 17:56:00|3|Duplicate/Related To|2|2 - Duplicate/Related To
562|2|2023-06-18 17:56:00||12|Active Management|409|409 - Active Management
563|1|2022-05-26 09:17:00|2022-07-04 13:17:00|5|Monitored|39|39 - Monitored
563|2|2022-07-04 13:17:00|2022-07-13 22:17:00|17|Deleted/Error|9|9 - Deleted/Error
563|3|2022-07-13 22:17:00||27|Intake|749|749 - Intake
564|1|2024-03-28 10:29:00|2024-04-14 11:29:00|7|Deleted/Error|17|17 - Deleted/Error
564|2|2024-04-14 11:29:00||9|Issue Engagement|108|108 - Issue Engagement
565|1|2024-02-07 14:32:00|2024-03-09 15:32:00|3|Closed|31|31 - Closed
565|2|2024-03-09 15:32:00||9|Monitored|144|144 - Monitored
566|1|2024-05-16 12:34:00||5|Pending Closure|76|76 - Pending Closure
567|1|2023-09-16 10:36:00|2023-10-28 13:36:00|2|Intake|42|42 - Intake
567|2|2023-10-28 13:36:00||3|Monitored|277|277 - Monitored
568|1|2022-06-14 10:41:00|2022-07-27 15:41:00|2|Issue Engagement|43|43 - Issue Engagement
568|2|2022-07-27 15:41:00||5|Closed|735|735 - Closed
569|1|2023-03-23 10:10:00|2023-05-03 14:10:00|4|Issue Engagement|41|41 - Issue Engagement
569|2|2023-05-03 14:10:00|2023-06-07 22:10:00|10|Duplicate/Related To|35|35 - Duplicate/Related To
569|3|2023-06-07 22:10:00||17|Closed|420|420 - Closed
570|1|2022-07-02 09:04:00|2022-07-14 17:04:00|1|Intake|12|12 - Intake
570|2|2022-07-14 17:04:00||7|Monitored|748|748 - Monitored
571|1|2022-11-29 10:38:00|2023-01-02 21:38:00|4|Deleted/Error|34|34 - Deleted/Error
571|2|2023-01-02 21:38:00||5|Closed|576|576 - Closed
572|1|2024-03-24 14:41:00||4|Duplicate/Related To|129|129 - Duplicate/Related To
573|1|2024-03-13 08:17:00|2024-04-15 16:17:00|8|Deleted/Error|33|33 - Deleted/Error
573|2|2024-04-15 16:17:00|2024-05-27 02:17:00|9|Closed|41|41 - Closed
573|3|2024-05-27 02:17:00||10|Intake|65|65 - Intake
574|1|2024-01-09 14:13:00||6|Pending Closure|204|204 - Pending Closure
575|1|2022-07-07 13:13:00||7|Active Management|755|755 - Active Management
576|1|2023-06-11 13:33:00|2023-07-09 17:33:00|8|Duplicate/Related To|28|28 - Duplicate/Related To
576|2|2023-07-09 17:33:00|2023-08-14 05:33:00|9|Pending Closure|35|35 - Pending Closure
576|3|2023-08-14 05:33:00|2023-09-16 14:33:00|13|Issue Engagement|33|33 - Issue Engagement
576|4|2023-09-16 14:33:00||18|Active Management|319|319 - Active Management
577|1|2022-06-26 09:02:00|2022-07-23 12:02:00|5|Duplicate/Related To|27|27 - Duplicate/Related To
577|2|2022-07-23 12:02:00|2022-08-17 14:02:00|6|Active Management|25|25 - Active Management
577|3|2022-08-17 14:02:00||7|Monitored|714|714 - Monitored
578|1|2023-11-12 15:40:00|2023-11-30 00:40:00|2|Duplicate/Related To|17|17 - Duplicate/Related To
578|2|2023-11-30 00:40:00||9|Monitored|244|244 - Monitored
579|1|2022-12-23 10:58:00|2022-12-25 21:58:00|5|Issue Engagement|2|2 - Issue Engagement
579|2|2022-12-25 21:58:00||14|Active Management|584|584 - Active Management
580|1|2022-06-29 12:07:00|2022-08-10 00:07:00|4|Monitored|41|41 - Monitored
580|2|2022-08-10 00:07:00|2022-08-21 07:07:00|16|Deleted/Error|11|11 - Deleted/Error
580|3|2022-08-21 07:07:00|2022-09-23 17:07:00|26|Duplicate/Related To|33|33 - Duplicate/Related To
580|4|2022-09-23 17:07:00||38|Closed|677|677 - Closed
581|1|2024-01-22 16:45:00|2024-02-26 17:45:00|1|Deleted/Error|35|35 - Deleted/Error
581|2|2024-02-26 17:45:00||7|Issue Engagement|156|156 - Issue Engagement
582|1|2022-08-08 11:06:00|2022-09-09 11:06:00|8|Monitored|32|32 - Monitored
582|2|2022-09-09 11:06:00|2022-10-10 22:06:00|12|Active Management|31|31 - Active Management
582|3|2022-10-10 22:06:00||24|Intake|660|660 - Intake
583|1|2023-09-28 09:15:00|2023-10-05 17:15:00|1|Monitored|7|7 - Monitored
583|2|2023-10-05 17:15:00|2023-10-07 19:15:00|8|Duplicate/Related To|2|2 - Duplicate/Related To
583|3|2023-10-07 19:15:00||12|Active Management|298|298 - Active Management
584|1|2022-06-21 16:32:00|2022-07-12 03:32:00|2|Intake|20|20 - Intake
584|2|2022-07-12 03:32:00|2022-08-12 03:32:00|13|Intake|31|31 - Intake
584|3|2022-08-12 03:32:00||21|Deleted/Error|719|719 - Deleted/Error
585|1|2023-03-12 12:10:00|2023-03-14 18:10:00|4|Active Management|2|2 - Active Management
585|2|2023-03-14 18:10:00|2023-03-18 06:10:00|13|Closed|3|3 - Closed
585|3|2023-03-18 06:10:00||22|Pending Closure|501|501 - Pending Closure
586|1|2022-11-28 13:36:00|2022-12-06 00:36:00|7|Active Management|7|7 - Active Management
586|2|2022-12-06 00:36:00||10|Deleted/Error|603|603 - Deleted/Error
587|1|2023-07-23 16:19:00|2023-08-09 04:19:00|7|Issue Engagement|16|16 - Issue Engagement
587|2|2023-08-09 04:19:00||16|Monitored|357|357 - Monitored
588|1|2022-11-08 08:29:00||5|Deleted/Error|631|631 - Deleted/Error
589|1|2023-04-25 12:53:00|2023-05-12 19:53:00|8|Pending Closure|17|17 - Pending Closure
589|2|2023-05-12 19:53:00||18|Monitored|446|446 - Monitored
590|1|2023-06-20 10:30:00||7|Pending Closure|407|407 - Pending Closure
591|1|2024-04-13 09:43:00|2024-05-02 19:43:00|3|Monitored|19|19 - Monitored
591|2|2024-05-02 19:43:00||11|Pending Closure|90|90 - Pending Closure
592|1|2022-08-26 09:15:00|2022-08-30 10:15:00|3|Intake|4|4 - Intake
592|2|2022-08-30 10:15:00|2022-09-06 15:15:00|6|Intake|7|7 - Intake
592|3|2022-09-06 15:15:00|2022-10-08 02:15:00|16|Deleted/Error|31|31 - Deleted/Error
592|4|2022-10-08 02:15:00||19|Monitored|662|662 - Monitored
593|1|2023-02-23 13:26:00|2023-03-07 22:26:00|6|Closed|12|12 - Closed
593|2|2023-03-07 22:26:00||17|Monitored|512|512 - Monitored
594|1|2022-05-28 16:08:00|2022-06-05 03:08:00|6|Active Management|7|7 - Active Management
594|2|2022-06-05 03:08:00|2022-07-16 09:08:00|10|Intake|41|41 - Intake
594|3|2022-07-16 09:08:00||15|Pending Closure|746|746 - Pending Closure
595|1|2022-11-29 16:43:00|2022-12-01 21:43:00|4|Active Management|2|2 - Active Management
595|2|2022-12-01 21:43:00|2023-01-13 00:43:00|15|Pending Closure|42|42 - Pending Closure
595|3|2023-01-13 00:43:00||26|Duplicate/Related To|565|565 - Duplicate/Related To
596|1|2022-05-24 12:36:00|2022-06-20 18:36:00|6|Duplicate/Related To|27|27 - Duplicate/Related To
596|2|2022-06-20 18:36:00|2022-07-21 01:36:00|12|Closed|30|30 - Closed
596|3|2022-07-21 01:36:00||24|Issue Engagement|741|741 - Issue Engagement
597|1|2023-01-21 15:36:00||6|Deleted/Error|557|557 - Deleted/Error
598|1|2023-06-15 10:49:00|2023-07-17 11:49:00|7|Intake|32|32 - Intake
598|2|2023-07-17 11:49:00|2023-07-30 21:49:00|9|Deleted/Error|13|13 - Deleted/Error
598|3|2023-07-30 21:49:00||13|Issue Engagement|367|367 - Issue Engagement
599|1|2023-08-05 15:53:00|2023-09-08 22:53:00|8|Active Management|34|34 - Active Management
599|2|2023-09-08 22:53:00|2023-09-22 09:53:00|19|Duplicate/Related To|13|13 - Duplicate/Related To
599|3|2023-09-22 09:53:00|2023-10-21 20:53:00|25|Pending Closure|29|29 - Pending Closure
599|4|2023-10-21 20:53:00||31|Deleted/Error|284|284 - Deleted/Error
600|1|2022-11-03 10:12:00|2022-12-01 13:12:00|1|Closed|28|28 - Closed
600|2|2022-12-01 13:12:00|2022-12-09 00:12:00|5|Closed|7|7 - Closed
600|3|2022-12-09 00:12:00|2023-01-14 10:12:00|17|Active Management|36|36 - Active Management
600|4|2023-01-14 10:12:00||19|Deleted/Error|564|564 - Deleted/Error
601|1|2023-11-02 12:14:00|2023-11-12 18:14:00|8|Duplicate/Related To|10|10 - Duplicate/Related To
601|2|2023-11-12 18:14:00||14|Issue Engagement|262|262 - Issue Engagement
602|1|2022-10-11 09:59:00|2022-11-16 21:59:00|7|Closed|36|36 - Closed
602|2|2022-11-16 21:59:00|2022-11-24 03:59:00|12|Closed|7|7 - Closed
602|3|2022-11-24 03:59:00||13|Active Management|615|615 - Active Management
603|1|2023-12-11 11:10:00|2023-12-25 15:10:00|3|Closed|14|14 - Closed
603|2|2023-12-25 15:10:00|2024-02-08 16:10:00|4|Issue Engagement|45|45 - Issue Engagement
603|3|2024-02-08 16:10:00|2024-03-14 20:10:00|8|Duplicate/Related To|35|35 - Duplicate/Related To
603|4|2024-03-14 20:10:00||15|Pending Closure|139|139 - Pending Closure
604|1|2024-03-02 12:49:00|2024-03-26 13:49:00|3|Closed|24|24 - Closed
604|2|2024-03-26 13:49:00|2024-04-08 21:49:00|6|Deleted/Error|13|13 - Deleted/Error
604|3|2024-04-08 21:49:00|2024-05-03 00:49:00|11|Pending Closure|24|24 - Pending Closure
604|4|2024-05-03 00:49:00||12|Duplicate/Related To|89|89 - Duplicate/Related To
605|1|2022-09-21 12:53:00||5|Closed|679|679 - Closed
606|1|2022-07-27 10:41:00|2022-08-30 14:41:00|4|Monitored|34|34 - Monitored
606|2|2022-08-30 14:41:00|2022-09-11 02:41:00|7|Deleted/Error|11|11 - Deleted/Error
606|3|2022-09-11 02:41:00||18|Closed|689|689 - Closed
607|1|2023-09-12 11:24:00|2023-09-17 17:24:00|8|Deleted/Error|5|5 - Deleted/Error
607|2|2023-09-17 17:24:00||16|Issue Engagement|318|318 - Issue Engagement
609|1|2022-12-25 12:15:00|2023-01-12 18:15:00|2|Active Management|18|18 - Active Management
609|2|2023-01-12 18:15:00|2023-01-24 04:15:00|5|Deleted/Error|11|11 - Deleted/Error
609|3|2023-01-24 04:15:00|2023-01-25 10:15:00|16|Monitored|1|1 - Monitored
609|4|2023-01-25 10:15:00||18|Issue Engagement|553|553 - Issue Engagement
610|1|2022-12-08 15:07:00||7|Active Management|601|601 - Active Management
611|1|2023-09-08 09:09:00|2023-10-17 12:09:00|6|Closed|39|39 - Closed
611|2|2023-10-17 12:09:00||11|Intake|288|288 - Intake
612|1|2023-05-10 14:43:00|2023-05-13 00:43:00|2|Duplicate/Related To|2|2 - Duplicate/Related To
612|2|2023-05-13 00:43:00||13|Closed|445|445 - Closed
613|1|2024-07-26 16:49:00||7|Deleted/Error|5|5 - Deleted/Error
614|1|2024-07-06 14:55:00|2024-07-31 23:59:59|4|Active Management|25|25 - Active Management
614|2|2024-07-31 23:59:59||13|Duplicate/Related To|0|0 - Duplicate/Related To
615|1|2022-12-10 13:40:00|2023-01-12 20:40:00|3|Closed|33|33 - Closed
615|2|2023-01-12 20:40:00||4|Deleted/Error|566|566 - Deleted/Error
616|1|2023-03-25 08:06:00|2023-05-02 08:06:00|4|Active Management|38|38 - Active Management
616|2|2023-05-02 08:06:00|2023-05-21 17:06:00|8|Intake|19|19 - Intake
616|3|2023-05-21 17:06:00||20|Closed|437|437 - Closed
617|1|2023-04-25 16:15:00|2023-06-04 04:15:00|8|Duplicate/Related To|39|39 - Duplicate/Related To
617|2|2023-06-04 04:15:00|2023-07-15 16:15:00|14|Active Management|41|41 - Active Management
617|3|2023-07-15 16:15:00||18|Intake|382|382 - Intake
618|1|2024-07-17 10:45:00||4|Pending Closure|14|14 - Pending Closure
619|1|2023-07-17 16:36:00||5|Intake|380|380 - Intake
620|1|2022-09-05 15:56:00|2022-09-06 16:56:00|3|Closed|1|1 - Closed
620|2|2022-09-06 16:56:00||6|Monitored|694|694 - Monitored
622|1|2022-05-22 16:12:00|2022-06-27 04:12:00|8|Deleted/Error|35|35 - Deleted/Error
622|2|2022-06-27 04:12:00|2022-07-21 15:12:00|10|Issue Engagement|24|24 - Issue Engagement
622|3|2022-07-21 15:12:00||12|Pending Closure|741|741 - Pending Closure
623|1|2023-04-30 16:06:00|2023-05-09 04:06:00|1|Monitored|8|8 - Monitored
623|2|2023-05-09 04:06:00||8|Duplicate/Related To|449|449 - Duplicate/Related To
624|1|2024-01-28 16:15:00|2024-02-11 00:15:00|6|Duplicate/Related To|13|13 - Duplicate/Related To
624|2|2024-02-11 00:15:00|2024-02-21 00:15:00|9|Duplicate/Related To|10|10 - Duplicate/Related To
624|3|2024-02-21 00:15:00||14|Intake|161|161 - Intake
625|1|2023-09-10 13:31:00|2023-09-12 14:31:00|8|Duplicate/Related To|2|2 - Duplicate/Related To
625|2|2023-09-12 14:31:00|2023-09-28 21:31:00|14|Active Management|16|16 - Active Management
625|3|2023-09-28 21:31:00|2023-10-27 01:31:00|18|Active Management|28|28 - Active Management
625|4|2023-10-27 01:31:00||25|Issue Engagement|278|278 - Issue Engagement
626|1|2023-02-13 09:52:00|2023-03-14 17:52:00|6|Issue Engagement|29|29 - Issue Engagement
626|2|2023-03-14 17:52:00||7|Intake|505|505 - Intake
627|1|2024-04-21 12:59:00||7|Pending Closure|101|101 - Pending Closure
628|1|2023-04-13 15:57:00||6|Deleted/Error|475|475 - Deleted/Error
629|1|2023-11-07 13:05:00|2023-11-16 16:05:00|8|Closed|9|9 - Closed
629|2|2023-11-16 16:05:00||9|Intake|258|258 - Intake
630|1|2022-12-09 10:01:00|2023-01-05 11:01:00|2|Pending Closure|27|27 - Pending Closure
630|2|2023-01-05 11:01:00||8|Issue Engagement|573|573 - Issue Engagement
631|1|2023-09-13 16:20:00|2023-09-15 16:20:00|6|Monitored|2|2 - Monitored
631|2|2023-09-15 16:20:00|2023-10-04 18:20:00|12|Deleted/Error|19|19 - Deleted/Error
631|3|2023-10-04 18:20:00||23|Duplicate/Related To|301|301 - Duplicate/Related To
632|1|2024-02-14 11:22:00|2024-03-26 17:22:00|6|Monitored|41|41 - Monitored
632|2|2024-03-26 17:22:00||15|Deleted/Error|127|127 - Deleted/Error
633|1|2024-05-03 12:24:00|2024-05-04 12:24:00|4|Active Management|1|1 - Active Management
633|2|2024-05-04 12:24:00||13|Pending Closure|88|88 - Pending Closure
634|1|2023-10-26 12:28:00|2023-10-30 00:28:00|7|Intake|3|3 - Intake
634|2|2023-10-30 00:28:00||11|Deleted/Error|275|275 - Deleted/Error
635|1|2022-09-19 15:47:00|2022-10-12 01:47:00|5|Pending Closure|22|22 - Pending Closure
635|2|2022-10-12 01:47:00|2022-11-16 05:47:00|8|Deleted/Error|35|35 - Deleted/Error
635|3|2022-11-16 05:47:00|2022-12-05 13:47:00|19|Duplicate/Related To|19|19 - Duplicate/Related To
635|4|2022-12-05 13:47:00||26|Intake|604|604 - Intake
637|1|2022-09-07 13:53:00|2022-09-28 14:53:00|7|Monitored|21|21 - Monitored
637|2|2022-09-28 14:53:00|2022-11-02 18:53:00|16|Active Management|35|35 - Active Management
637|3|2022-11-02 18:53:00|2022-12-18 03:53:00|27|Issue Engagement|45|45 - Issue Engagement
637|4|2022-12-18 03:53:00||36|Deleted/Error|591|591 - Deleted/Error
638|1|2023-05-06 11:45:00|2023-05-12 21:45:00|2|Intake|6|6 - Intake
638|2|2023-05-12 21:45:00||3|Monitored|446|446 - Monitored
639|1|2024-01-15 11:55:00|2024-02-13 16:55:00|4|Active Management|29|29 - Active Management
639|2|2024-02-13 16:55:00||13|Closed|169|169 - Closed
640|1|2022-07-29 08:49:00|2022-08-26 11:49:00|8|Issue Engagement|28|28 - Issue Engagement
640|2|2022-08-26 11:49:00|2022-09-17 20:49:00|19|Pending Closure|22|22 - Pending Closure
640|3|2022-09-17 20:49:00||29|Intake|683|683 - Intake
641|1|2023-12-05 09:36:00|2024-01-16 14:36:00|8|Active Management|42|42 - Active Management
641|2|2024-01-16 14:36:00||15|Closed|197|197 - Closed
642|1|2024-02-04 10:59:00|2024-03-04 19:59:00|4|Closed|29|29 - Closed
642|2|2024-03-04 19:59:00||16|Active Management|149|149 - Active Management
643|1|2023-11-23 13:49:00|2023-12-01 16:49:00|6|Closed|8|8 - Closed
643|2|2023-12-01 16:49:00||12|Duplicate/Related To|243|243 - Duplicate/Related To
644|1|2022-10-31 15:48:00|2022-11-19 03:48:00|8|Intake|18|18 - Intake
644|2|2022-11-19 03:48:00|2022-11-21 12:48:00|16|Intake|2|2 - Intake
644|3|2022-11-21 12:48:00||17|Duplicate/Related To|618|618 - Duplicate/Related To
645|1|2023-06-08 09:32:00||5|Duplicate/Related To|419|419 - Duplicate/Related To
646|1|2023-07-03 13:51:00|2023-07-12 21:51:00|5|Deleted/Error|9|9 - Deleted/Error
646|2|2023-07-12 21:51:00|2023-07-20 23:51:00|13|Deleted/Error|8|8 - Deleted/Error
646|3|2023-07-20 23:51:00||14|Duplicate/Related To|377|377 - Duplicate/Related To
647|1|2022-09-05 16:39:00|2022-09-14 03:39:00|7|Intake|8|8 - Intake
647|2|2022-09-14 03:39:00|2022-10-22 08:39:00|11|Pending Closure|38|38 - Pending Closure
647|3|2022-10-22 08:39:00|2022-10-30 13:39:00|15|Duplicate/Related To|8|8 - Duplicate/Related To
647|4|2022-10-30 13:39:00||23|Active Management|640|640 - Active Management
648|1|2022-10-12 16:50:00||1|Issue Engagement|658|658 - Issue Engagement
649|1|2022-11-26 15:15:00|2022-12-02 02:15:00|4|Pending Closure|5|5 - Pending Closure
649|2|2022-12-02 02:15:00|2022-12-05 12:15:00|15|Duplicate/Related To|3|3 - Duplicate/Related To
649|3|2022-12-05 12:15:00||19|Closed|604|604 - Closed
650|1|2024-05-11 09:51:00|2024-05-29 09:51:00|8|Pending Closure|18|18 - Pending Closure
650|2|2024-05-29 09:51:00||12|Closed|63|63 - Closed
651|1|2023-01-26 12:21:00|2023-02-05 22:21:00|5|Intake|10|10 - Intake
651|2|2023-02-05 22:21:00|2023-03-18 01:21:00|8|Closed|40|40 - Closed
651|3|2023-03-18 01:21:00||19|Monitored|501|501 - Monitored
652|1|2022-10-29 11:27:00|2022-11-18 22:27:00|2|Intake|20|20 - Intake
652|2|2022-11-18 22:27:00|2022-12-15 23:27:00|12|Duplicate/Related To|27|27 - Duplicate/Related To
652|3|2022-12-15 23:27:00||22|Closed|594|594 - Closed
653|1|2022-07-11 10:58:00||3|Closed|751|751 - Closed
655|1|2024-05-29 11:36:00|2024-06-30 21:36:00|8|Closed|32|32 - Closed
655|2|2024-06-30 21:36:00|2024-07-30 06:36:00|19|Active Management|29|29 - Active Management
655|3|2024-07-30 06:36:00||25|Deleted/Error|1|1 - Deleted/Error
656|1|2022-11-06 09:17:00|2022-11-09 21:17:00|6|Monitored|3|3 - Monitored
656|2|2022-11-09 21:17:00|2022-12-03 09:17:00|18|Issue Engagement|23|23 - Issue Engagement
656|3|2022-12-03 09:17:00||23|Deleted/Error|606|606 - Deleted/Error
657|1|2024-07-23 16:23:00|2024-07-31 23:59:59|8|Deleted/Error|8|8 - Deleted/Error
657|2|2024-07-31 23:59:59||19|Closed|0|0 - Closed
658|1|2022-06-08 10:39:00|2022-07-21 12:39:00|1|Pending Closure|43|43 - Pending Closure
658|2|2022-07-21 12:39:00||9|Active Management|741|741 - Active Management
659|1|2023-11-23 12:20:00|2023-12-01 17:20:00|6|Pending Closure|8|8 - Pending Closure
659|2|2023-12-01 17:20:00||9|Active Management|243|243 - Active Management
660|1|2022-06-12 13:18:00|2022-06-17 18:18:00|5|Issue Engagement|5|5 - Issue Engagement
660|2|2022-06-17 18:18:00||8|Monitored|775|775 - Monitored
662|1|2023-10-27 10:31:00|2023-11-21 22:31:00|8|Pending Closure|25|25 - Pending Closure
662|2|2023-11-21 22:31:00|2023-11-26 00:31:00|14|Closed|4|4 - Closed
662|3|2023-11-26 00:31:00||26|Monitored|248|248 - Monitored
663|1|2023-12-23 13:04:00||2|Pending Closure|221|221 - Pending Closure
664|1|2023-07-10 14:35:00|2023-08-17 22:35:00|6|Issue Engagement|38|38 - Issue Engagement
664|2|2023-08-17 22:35:00||16|Pending Closure|349|349 - Pending Closure
665|1|2023-06-10 08:52:00|2023-06-25 09:52:00|1|Deleted/Error|15|15 - Deleted/Error
665|2|2023-06-25 09:52:00|2023-08-01 17:52:00|4|Duplicate/Related To|37|37 - Duplicate/Related To
665|3|2023-08-01 17:52:00|2023-08-21 17:52:00|11|Monitored|20|20 - Monitored
665|4|2023-08-21 17:52:00||17|Issue Engagement|345|345 - Issue Engagement
666|1|2024-06-13 08:56:00||5|Intake|48|48 - Intake
667|1|2024-05-19 14:08:00|2024-05-30 21:08:00|8|Intake|11|11 - Intake
667|2|2024-05-30 21:08:00||11|Duplicate/Related To|62|62 - Duplicate/Related To
668|1|2024-06-08 15:10:00|2024-06-14 22:10:00|1|Active Management|6|6 - Active Management
668|2|2024-06-14 22:10:00|2024-07-02 08:10:00|9|Intake|17|17 - Intake
668|3|2024-07-02 08:10:00||19|Closed|29|29 - Closed
669|1|2022-08-08 14:54:00|2022-08-25 23:54:00|4|Monitored|17|17 - Monitored
669|2|2022-08-25 23:54:00||16|Issue Engagement|706|706 - Issue Engagement
670|1|2023-12-30 08:49:00|2024-01-16 18:49:00|8|Active Management|17|17 - Active Management
