Id|Array ID|Date In|Date Out|Version Label|Status|Time Open
622|2|2022-07-05 12:14:00||19|Non Coordination Team Issue|757
623|1|2023-04-30 14:53:00|2023-06-08 16:53:00|1|Pending Closure|39
623|2|2023-06-08 16:53:00||3|Coordinating with Other (Described in Exec Sum)|419
624|1|2024-01-28 16:28:00|2024-02-22 20:28:00|5|Monitored|25
624|2|2024-02-22 20:28:00|2024-03-16 02:28:00|8|Intake|22
624|3|2024-03-16 02:28:00||10|Archived|137
625|1|2023-09-10 09:12:00|2023-10-02 15:12:00|3|Enterprise Input/Action|22
625|2|2023-10-02 15:12:00|2023-10-08 21:12:00|6|Deleted/Error|6
625|3|2023-10-08 21:12:00||14|To Solutioning|297
626|1|2023-02-13 08:32:00||4|Coordination Team Intake|534
627|1|2024-04-21 13:09:00|2024-05-30 19:09:00|7|Transfer - Action to Enterprise|39
627|2|2024-05-30 19:09:00|2024-07-13 22:09:00|17|Pending Coordination Team Closure|44
627|3|2024-07-13 22:09:00|2024-07-15 00:09:00|26|Pending Coordination Team Closure|1
627|4|2024-07-15 00:09:00||34|Enterprise Input/Action|16
628|1|2023-04-13 08:11:00|2023-04-26 14:11:00|1|Resolved - Action to Enterprise to Validate|13
628|2|2023-04-26 14:11:00|2023-06-01 18:11:00|7|Informatics Analysis|36
628|3|2023-06-01 18:11:00||11|Pending Coordination Team Closure|426
629|1|2023-11-07 14:07:00||7|Special Project|267
630|1|2022-12-09 15:07:00|2022-12-15 22:07:00|8|Duplicate/Related To|6
630|2|2022-12-15 22:07:00||16|Pending Acceptance|594
631|1|2023-09-13 10:41:00|2023-09-21 19:41:00|5|Pending Closure|8
631|2|2023-09-21 19:41:00|2023-10-13 07:41:00|13|Archived|21
631|3|2023-10-13 07:41:00||16|System Integration Office Input/Action|292
632|1|2024-02-14 10:48:00|2024-03-22 20:48:00|1|Resolved/Completed|37
632|2|2024-03-22 20:48:00|2024-04-20 01:48:00|3|Archived|28
632|3|2024-04-20 01:48:00|2024-05-01 04:48:00|7|Enterprise Input/Action|11
632|4|2024-05-01 04:48:00||13|System Integration Office Input/Action|91
633|1|2024-05-03 13:51:00||6|Pending Implementation|89
634|1|2023-10-26 15:07:00|2023-11-03 00:07:00|1|Resolved/Completed|7
634|2|2023-11-03 00:07:00|2023-12-13 12:07:00|9|Open|40
634|3|2023-12-13 12:07:00||19|Pending Pre-Closure|231
635|1|2022-09-19 08:24:00|2022-10-03 15:24:00|7|System Integration Office Input/Action|14
635|2|2022-10-03 15:24:00||10|Initial Review|667
637|1|2022-09-07 09:24:00|2022-09-10 18:24:00|5|Resolved - Action to Enterprise to Validate|3
637|2|2022-09-10 18:24:00||14|Informatics Analysis|690
638|1|2023-05-06 08:37:00|2023-05-10 12:37:00|7|Council|4
638|2|2023-05-10 12:37:00|2023-06-13 13:37:00|13|Deleted/Error|34
638|3|2023-06-13 13:37:00|2023-07-06 20:37:00|18|Resolved - Action to Enterprise to Validate|23
638|4|2023-07-06 20:37:00||21|Special Project|391
639|1|2024-01-15 12:47:00|2024-02-05 12:47:00|3|System Integration Office Input/Action|21
639|2|2024-02-05 12:47:00|2024-02-24 15:47:00|7|Pending Closure|19
639|3|2024-02-24 15:47:00||19|Council|158
640|1|2022-07-29 09:09:00||4|Duplicate/Related To|733
641|1|2023-12-05 08:31:00|2024-01-14 08:31:00|3|Intake|40
641|2|2024-01-14 08:31:00|2024-01-31 08:31:00|8|Non Coordination Team Issue|17
641|3|2024-01-31 08:31:00|2024-02-19 18:31:00|9|Active Management|19
641|4|2024-02-19 18:31:00||20|Intake Pending|163
642|1|2024-02-04 09:19:00|2024-03-12 12:19:00|8|Intake|37
642|2|2024-03-12 12:19:00||19|Issue on Hold|141
643|1|2023-11-23 09:52:00|2023-12-05 17:52:00|8|Active Management|12
643|2|2023-12-05 17:52:00|2024-01-05 04:52:00|19|Resolved/Completed|30
643|3|2024-01-05 04:52:00||30|Council|208
644|1|2022-10-31 13:04:00|2022-11-09 13:04:00|5|Archived|9
644|2|2022-11-09 13:04:00|2022-12-13 22:04:00|15|Coordination Team Intake|34
644|3|2022-12-13 22:04:00||16|Project Plan Review|596
645|1|2023-06-08 15:16:00|2023-07-22 17:16:00|7|Duplicate/Related To|44
645|2|2023-07-22 17:16:00||8|To Solutioning|375
646|1|2023-07-03 16:21:00|2023-08-14 22:21:00|4|Council|42
646|2|2023-08-14 22:21:00|2023-09-19 22:21:00|15|Resolved/Completed|36
646|3|2023-09-19 22:21:00||22|Awaiting Information Response|316
647|1|2022-09-05 09:28:00|2022-09-18 16:28:00|5|Monitored|13
647|2|2022-09-18 16:28:00|2022-10-19 17:28:00|8|Resolved - Action to Enterprise to Validate|31
647|3|2022-10-19 17:28:00||10|Coordinating with Enterprise|651
648|1|2022-10-12 14:27:00|2022-11-08 16:27:00|5|Pending Closure|27
648|2|2022-11-08 16:27:00|2022-11-17 02:27:00|11|Resolved - Action to Enterprise to Validate|8
648|3|2022-11-17 02:27:00||19|Special Project|622
649|1|2022-11-26 16:42:00|2022-12-13 18:42:00|2|Pending Coordination Team Closure|17
649|2|2022-12-13 18:42:00|2023-01-17 18:42:00|9|Council|35
649|3|2023-01-17 18:42:00|2023-01-29 06:42:00|19|Non Coordination Team Issue|11
649|4|2023-01-29 06:42:00||30|Pending Closure|549
650|1|2024-05-11 10:09:00|2024-06-18 21:09:00|5|Non Coordination Team Issue|38
650|2|2024-06-18 21:09:00||16|Coordinating with Other (Described in Exec Sum)|43
651|1|2023-01-26 12:04:00|2023-03-04 00:04:00|5|Non Coordination Team Issue|36
651|2|2023-03-04 00:04:00||11|Sent to Region Hub|515
652|1|2022-10-29 10:45:00|2022-11-21 11:45:00|3|Transfer - Action to Enterprise|23
652|2|2022-11-21 11:45:00|2022-12-11 19:45:00|7|Resolved/Completed|20
652|3|2022-12-11 19:45:00||9|Intake|598
653|1|2022-07-11 14:47:00|2022-08-26 01:47:00|1|Issue on Hold|45
653|2|2022-08-26 01:47:00||7|Coordinating with Council|705
655|1|2024-05-29 08:30:00||7|Special Project|63
656|1|2022-11-06 13:06:00|2022-12-05 17:06:00|5|Transfer - Action to Enterprise|29
656|2|2022-12-05 17:06:00||12|Council|604
657|1|2024-07-23 16:23:00|2024-07-31 23:59:59|2|Issue Engagement|8
657|2|2024-07-31 23:59:59||9|Pending Implementation|0
658|1|2022-06-08 13:48:00|2022-07-08 22:48:00|3|Deleted/Error|30
658|2|2022-07-08 22:48:00|2022-07-11 08:48:00|4|Archived|2
658|3|2022-07-11 08:48:00|2022-07-22 20:48:00|6|Transfer - Action to Enterprise|11
658|4|2022-07-22 20:48:00||8|Non Coordination Team Issue|740
659|1|2023-11-23 16:52:00||6|Project Plan Review|251
660|1|2022-06-12 16:10:00|2022-06-27 23:10:00|6|Pending Coordination Team Closure|15
660|2|2022-06-27 23:10:00||12|Resolved/Completed|765
662|1|2023-10-27 13:32:00|2023-11-19 19:32:00|1|Sent to Region Hub|23
662|2|2023-11-19 19:32:00|2023-12-28 21:32:00|3|Sent to Region Hub|39
662|3|2023-12-28 21:32:00||14|Coordinating with Other (Described in Exec Sum)|216
663|1|2023-12-23 09:36:00|2024-01-27 17:36:00|1|Council|35
663|2|2024-01-27 17:36:00|2024-03-11 01:36:00|7|Pending Coordination Team Closure|43
663|3|2024-03-11 01:36:00||12|Issue on Hold|142
664|1|2023-07-10 10:33:00|2023-08-05 10:33:00|6|Pending Coordination Team Closure|26
664|2|2023-08-05 10:33:00|2023-08-23 19:33:00|13|Open|18
664|3|2023-08-23 19:33:00||25|Pending Pre-Closure|343
665|1|2023-06-10 13:55:00|2023-07-21 17:55:00|7|Enterprise Input/Action|41
665|2|2023-07-21 17:55:00|2023-08-01 19:55:00|8|Intake|11
665|3|2023-08-01 19:55:00||18|Monitored|365
666|1|2024-06-13 14:33:00|2024-07-17 18:33:00|7|Resolved - Action to Enterprise to Validate|34
666|2|2024-07-17 18:33:00||10|Monitored|14
667|1|2024-05-19 16:45:00|2024-07-02 20:45:00|2|Monitored|44
667|2|2024-07-02 20:45:00||10|Open|29
668|1|2024-06-08 11:38:00|2024-07-22 19:38:00|6|Intake|44
668|2|2024-07-22 19:38:00||17|Council|9
669|1|2022-08-08 12:36:00|2022-09-04 16:36:00|1|Coordination Team Intake|27
669|2|2022-09-04 16:36:00|2022-10-10 22:36:00|7|Active Management|36
669|3|2022-10-10 22:36:00|2022-11-05 08:36:00|11|Informatics Analysis|25
669|4|2022-11-05 08:36:00||17|To Solutioning|634
670|1|2023-12-30 14:42:00||2|Pending Coordination Team Closure|214
671|1|2023-03-02 09:18:00|2023-04-03 11:18:00|3|Sent to Region Hub|32
671|2|2023-04-03 11:18:00|2023-04-13 21:18:00|12|Duplicate/Related To|10
671|3|2023-04-13 21:18:00|2023-05-09 09:18:00|16|Open|25
671|4|2023-05-09 09:18:00||28|Pending Closure|449
672|1|2022-05-21 13:22:00|2022-06-07 20:22:00|8|Pending Coordination Team Closure|17
672|2|2022-06-07 20:22:00||12|Initial Review|785
673|1|2022-07-31 16:46:00|2022-09-07 03:46:00|2|Pending Closure|37
673|2|2022-09-07 03:46:00||6|Open|693
674|1|2024-03-06 14:10:00|2024-03-26 18:10:00|7|Coordination Team Intake|20
674|2|2024-03-26 18:10:00|2024-04-09 19:10:00|14|Enterprise Input/Action|14
674|3|2024-04-09 19:10:00|2024-05-25 06:10:00|25|Pending Coordination Team Closure|45
674|4|2024-05-25 06:10:00||36|Pending Pre-Closure|67
675|1|2024-02-16 14:11:00|2024-03-02 18:11:00|4|Issue on Hold|15
675|2|2024-03-02 18:11:00|2024-03-08 06:11:00|10|Duplicate/Related To|5
675|3|2024-03-08 06:11:00||13|Sent to Region Hub|145
676|1|2022-10-19 08:17:00|2022-11-05 12:17:00|4|System Integration Office Input/Action|17
676|2|2022-11-05 12:17:00|2022-12-08 21:17:00|9|Open|33
676|3|2022-12-08 21:17:00|2023-01-05 07:17:00|10|Issue on Hold|27
676|4|2023-01-05 07:17:00||13|Pending Coordination Team Closure|573
677|1|2022-05-18 12:30:00|2022-06-16 20:30:00|8|Monitored|29
677|2|2022-06-16 20:30:00|2022-07-03 08:30:00|15|Deleted/Error|16
677|3|2022-07-03 08:30:00||18|Coordinating with Council|759
678|1|2023-10-17 08:12:00|2023-11-18 10:12:00|3|Council|32
678|2|2023-11-18 10:12:00|2023-11-20 13:12:00|8|Sent to Region Hub|2
678|3|2023-11-20 13:12:00||15|Special Project|254
679|1|2023-06-30 14:46:00|2023-08-02 01:46:00|7|Sent to Region Hub|32
679|2|2023-08-02 01:46:00|2023-09-06 01:46:00|19|Pending Closure|35
679|3|2023-09-06 01:46:00||31|System Integration Office Input/Action|329
680|1|2024-01-03 14:52:00||5|Coordinating with Council|210
681|1|2024-05-04 15:19:00|2024-06-07 22:19:00|2|Transfer - Action to Enterprise|34
681|2|2024-06-07 22:19:00|2024-06-10 23:19:00|6|Informatics Analysis|3
681|3|2024-06-10 23:19:00||15|To Solutioning|51
682|1|2022-11-30 10:02:00|2023-01-01 10:02:00|6|Non Coordination Team Issue|32
682|2|2023-01-01 10:02:00|2023-02-13 14:02:00|10|Council|43
682|3|2023-02-13 14:02:00|2023-03-20 19:02:00|20|Archived|35
682|4|2023-03-20 19:02:00||22|Enterprise Input/Action|499
683|1|2024-03-11 08:28:00|2024-03-26 19:28:00|7|Resolved/Completed|15
683|2|2024-03-26 19:28:00|2024-03-30 23:28:00|9|Monitored|4
683|3|2024-03-30 23:28:00||17|Pending Coordination Team Closure|123
684|1|2023-09-24 13:11:00|2023-11-08 00:11:00|8|Deleted/Error|44
684|2|2023-11-08 00:11:00|2023-11-18 03:11:00|15|Issue Engagement|10
684|3|2023-11-18 03:11:00||22|Special Project|256
685|1|2022-11-01 10:36:00|2022-11-16 13:36:00|5|Sent to Region Hub|15
685|2|2022-11-16 13:36:00||16|Non Coordination Team Issue|623
686|1|2022-09-21 14:53:00|2022-10-16 19:53:00|1|Deleted/Error|25
686|2|2022-10-16 19:53:00|2022-11-25 03:53:00|3|Sent to Region Hub|39
686|3|2022-11-25 03:53:00|2023-01-04 04:53:00|13|Closed|40
686|4|2023-01-04 04:53:00||19|Enterprise Input/Action|574
687|1|2023-10-16 13:52:00||3|Monitored|289
688|1|2022-11-23 15:26:00||8|Duplicate/Related To|616
689|1|2024-05-04 13:05:00|2024-05-24 13:05:00|4|Issue on Hold|20
689|2|2024-05-24 13:05:00|2024-06-29 20:05:00|8|Deleted/Error|36
689|3|2024-06-29 20:05:00||19|Issue Engagement|32
690|1|2022-08-28 13:30:00|2022-09-23 17:30:00|8|Coordination Team Intake|26
690|2|2022-09-23 17:30:00||14|Coordinating with System Integration Office|677
691|1|2023-05-27 14:07:00|2023-06-20 21:07:00|5|Sent to Region Hub|24
691|2|2023-06-20 21:07:00|2023-07-11 02:07:00|13|Issue Engagement|20
691|3|2023-07-11 02:07:00||14|Coordinating with Other (Described in Exec Sum)|386
693|1|2024-05-03 11:05:00|2024-05-19 16:05:00|4|Council|16
693|2|2024-05-19 16:05:00|2024-06-05 21:05:00|8|Enterprise Input/Action|17
693|3|2024-06-05 21:05:00|2024-06-12 07:05:00|16|Duplicate/Related To|6
693|4|2024-06-12 07:05:00||21|Sent to Region Hub|49
694|1|2024-06-23 14:24:00|2024-07-11 01:24:00|2|Council|17
694|2|2024-07-11 01:24:00|2024-07-31 23:59:59|5|Archived|20
694|3|2024-07-31 23:59:59||15|Issue on Hold|0
695|1|2023-12-16 09:41:00||3|Solution Implementation|228
696|1|2022-06-21 14:34:00|2022-07-08 22:34:00|1|Issue Engagement|17
696|2|2022-07-08 22:34:00|2022-08-13 08:34:00|7|Council|35
696|3|2022-08-13 08:34:00||18|Solution Implementation|718
697|1|2023-08-17 08:08:00|2023-10-01 10:08:00|6|Coordination Team Intake|45
697|2|2023-10-01 10:08:00|2023-11-12 21:08:00|8|Non Coordination Team Issue|42
697|3|2023-11-12 21:08:00||10|Archived|262
698|1|2022-11-27 11:22:00|2023-01-09 15:22:00|8|Coordination Team Intake|43
698|2|2023-01-09 15:22:00||16|Resolved/Completed|569
699|1|2023-05-03 10:51:00|2023-06-17 13:51:00|5|Deleted/Error|45
699|2|2023-06-17 13:51:00|2023-07-23 14:51:00|13|Pending Closure|36
699|3|2023-07-23 14:51:00||24|Pending Coordination Team Closure|374
700|1|2023-06-01 08:08:00|2023-06-30 16:08:00|7|Closed|29
700|2|2023-06-30 16:08:00||14|Resolved - Action to Enterprise to Validate|397
701|1|2023-03-09 10:21:00||5|Pending Coordination Team Closure|510
702|1|2023-05-19 10:12:00|2023-06-15 14:12:00|7|Council|27
702|2|2023-06-15 14:12:00||9|Pending Closure|412
703|1|2023-05-17 16:15:00|2023-06-01 17:15:00|5|Issue on Hold|15
703|2|2023-06-01 17:15:00|2023-06-27 22:15:00|12|Resolved - Action to Enterprise to Validate|26
703|3|2023-06-27 22:15:00||13|Pending Acceptance|400
704|1|2023-03-14 09:59:00|2023-04-08 17:59:00|8|Enterprise Input/Action|25
704|2|2023-04-08 17:59:00||17|System Integration Office Input/Action|480
705|1|2024-05-22 16:21:00|2024-06-11 04:21:00|3|Issue Engagement|19
705|2|2024-06-11 04:21:00|2024-06-15 09:21:00|9|Closed|4
705|3|2024-06-15 09:21:00|2024-06-22 10:21:00|18|Resolved - Action to Enterprise to Validate|7
705|4|2024-06-22 10:21:00||24|Active Management|39
706|1|2022-07-09 14:10:00|2022-07-17 23:10:00|3|Intake|8
706|2|2022-07-17 23:10:00|2022-07-30 11:10:00|6|Closed|12
706|3|2022-07-30 11:10:00||11|System Integration Office Input/Action|732
707|1|2024-01-12 15:03:00|2024-01-20 23:03:00|5|Council|8
707|2|2024-01-20 23:03:00||14|Awaiting Information Response|193
708|1|2023-03-22 08:11:00|2023-04-24 17:11:00|7|Monitored|33
708|2|2023-04-24 17:11:00|2023-05-19 02:11:00|12|Resolved - Action to Enterprise to Validate|24
708|3|2023-05-19 02:11:00|2023-06-19 13:11:00|14|Issue on Hold|31
708|4|2023-06-19 13:11:00||22|Coordinating with Council|408
709|1|2022-10-05 15:41:00|2022-11-07 21:41:00|4|Enterprise Input/Action|33
709|2|2022-11-07 21:41:00|2022-12-16 21:41:00|5|Resolved - Action to Enterprise to Validate|39
709|3|2022-12-16 21:41:00||11|Pending Pre-Closure|593
710|1|2024-02-12 14:55:00|2024-02-22 19:55:00|2|Enterprise Input/Action|10
710|2|2024-02-22 19:55:00||12|Archived|160
711|1|2024-01-01 14:16:00||8|Non Coordination Team Issue|212
712|1|2023-10-13 14:50:00|2023-11-09 16:50:00|8|Council|27
712|2|2023-11-09 16:50:00||10|Active Plan Development|265
713|1|2023-06-22 12:54:00|2023-07-08 15:54:00|6|Council|16
713|2|2023-07-08 15:54:00|2023-08-18 23:54:00|10|Informatics Analysis|41
713|3|2023-08-18 23:54:00|2023-09-16 03:54:00|16|Enterprise Input/Action|28
713|4|2023-09-16 03:54:00||24|Issue Engagement|319
714|1|2022-07-03 14:56:00|2022-07-15 18:56:00|4|Coordination Team Intake|12
714|2|2022-07-15 18:56:00|2022-08-14 20:56:00|8|Coordination Team Intake|30
714|3|2022-08-14 20:56:00||13|Non Coordination Team Issue|717
715|1|2023-02-08 16:52:00|2023-03-21 21:52:00|8|Monitored|41
715|2|2023-03-21 21:52:00||9|Enterprise Input/Action|498
716|1|2023-08-11 14:39:00|2023-08-19 23:39:00|8|Informatics Analysis|8
716|2|2023-08-19 23:39:00||9|Pending Acceptance|347
717|1|2023-05-17 10:53:00|2023-05-18 19:53:00|6|Pending Closure|1
717|2|2023-05-18 19:53:00||9|Pending Coordination Team Closure|440
718|1|2024-03-20 10:32:00|2024-04-16 13:32:00|5|Closed|27
718|2|2024-04-16 13:32:00||9|Special Project|106
719|1|2023-11-02 11:30:00|2023-12-10 14:30:00|7|Issue Engagement|38
719|2|2023-12-10 14:30:00|2023-12-28 19:30:00|9|Intake|18
719|3|2023-12-28 19:30:00||11|Awaiting Information Response|216
720|1|2023-03-29 10:18:00|2023-04-04 20:18:00|7|Closed|6
720|2|2023-04-04 20:18:00||13|Deleted/Error|484
721|1|2022-12-02 15:38:00|2023-01-12 15:38:00|3|System Integration Office Input/Action|41
721|2|2023-01-12 15:38:00|2023-01-25 18:38:00|8|Council|13
721|3|2023-01-25 18:38:00||17|Monitored|553
722|1|2023-07-31 13:53:00|2023-08-02 00:53:00|6|Open|1
722|2|2023-08-02 00:53:00||13|Active Management|364
723|1|2022-06-21 09:50:00|2022-07-21 18:50:00|1|Closed|30
723|2|2022-07-21 18:50:00|2022-08-23 19:50:00|11|Coordination Team Intake|33
723|3|2022-08-23 19:50:00||14|Active Plan Development|708
724|1|2023-05-10 12:41:00|2023-05-15 23:41:00|2|Issue Engagement|5
724|2|2023-05-15 23:41:00||9|Awaiting Information Response|443
726|1|2024-06-28 12:08:00|2024-06-29 15:08:00|5|Open|1
726|2|2024-06-29 15:08:00|2024-07-14 21:08:00|15|Council|15
726|3|2024-07-14 21:08:00||22|Intake|17
728|1|2022-05-23 12:04:00|2022-07-06 12:04:00|1|System Integration Office Input/Action|44
728|2|2022-07-06 12:04:00||12|Pending Pre-Closure|756
729|1|2023-02-23 16:42:00|2023-03-11 20:42:00|7|Resolved - Action to Enterprise to Validate|16
729|2|2023-03-11 20:42:00|2023-04-04 06:42:00|18|Resolved - Action to Enterprise to Validate|23
729|3|2023-04-04 06:42:00|2023-04-20 07:42:00|22|Pending Closure|16
729|4|2023-04-20 07:42:00||26|Issue on Hold|468
730|1|2023-09-16 09:57:00||4|Pending Pre-Closure|319
731|1|2023-07-26 14:36:00|2023-08-23 22:36:00|1|Enterprise Input/Action|28
731|2|2023-08-23 22:36:00||13|Duplicate/Related To|343
732|1|2024-05-25 14:56:00|2024-06-04 18:56:00|5|Duplicate/Related To|10
732|2|2024-06-04 18:56:00||8|Coordination Team Intake|57
733|1|2024-05-24 16:20:00|2024-06-16 23:20:00|7|Issue Engagement|23
733|2|2024-06-16 23:20:00||8|Resolved - Action to Enterprise to Validate|45
734|1|2024-07-23 13:46:00|2024-07-31 23:59:59|1|Sent to Region Hub|8
734|2|2024-07-31 23:59:59||3|Archived|0
735|1|2023-04-30 11:17:00|2023-05-31 18:17:00|5|Transfer - Action to Enterprise|31
735|2|2023-05-31 18:17:00||14|Coordinating with Other (Described in Exec Sum)|427
736|1|2023-08-21 14:07:00|2023-10-02 15:07:00|1|System Integration Office Input/Action|42
736|2|2023-10-02 15:07:00||3|Project Plan Review|303
737|1|2022-07-08 16:57:00|2022-08-13 16:57:00|6|Pending Closure|36
737|2|2022-08-13 16:57:00||7|Awaiting Information Response|718
738|1|2024-06-14 10:32:00|2024-07-11 16:32:00|2|Resolved - Action to Enterprise to Validate|27
738|2|2024-07-11 16:32:00||3|Awaiting Information Response|20
739|1|2022-12-30 09:48:00|2023-01-27 11:48:00|1|Archived|28
739|2|2023-01-27 11:48:00|2023-02-26 21:48:00|3|Monitored|30
739|3|2023-02-26 21:48:00||11|Special Project|521
740|1|2023-02-10 13:33:00|2023-03-07 20:33:00|6|Pending Coordination Team Closure|25
740|2|2023-03-07 20:33:00||8|To Solutioning|512
741|1|2022-07-25 14:29:00|2022-08-28 01:29:00|4|Issue Engagement|33
741|2|2022-08-28 01:29:00|2022-10-04 13:29:00|11|Archived|37
741|3|2022-10-04 13:29:00|2022-11-03 15:29:00|12|Issue Engagement|30
741|4|2022-11-03 15:29:00||14|Duplicate/Related To|636
742|1|2023-09-24 16:58:00|2023-11-02 03:58:00|7|Pending Closure|38
742|2|2023-11-02 03:58:00|2023-12-06 03:58:00|16|Council|34
742|3|2023-12-06 03:58:00||20|Monitored|238
743|1|2024-01-27 12:24:00|2024-02-23 13:24:00|8|System Integration Office Input/Action|27
743|2|2024-02-23 13:24:00||12|Solution Implementation|159
744|1|2024-02-28 11:59:00|2024-04-01 21:59:00|3|Deleted/Error|33
744|2|2024-04-01 21:59:00|2024-04-29 07:59:00|6|Resolved - Action to Enterprise to Validate|27
744|3|2024-04-29 07:59:00||9|Intake|93
745|1|2023-07-12 14:14:00|2023-08-05 15:14:00|2|Intake|24
745|2|2023-08-05 15:14:00|2023-08-18 20:14:00|9|Pending Coordination Team Closure|13
745|3|2023-08-18 20:14:00|2023-09-29 23:14:00|16|Monitored|42
745|4|2023-09-29 23:14:00||22|Closed|306
746|1|2023-01-13 10:28:00|2023-02-16 13:28:00|1|System Integration Office Input/Action|34
746|2|2023-02-16 13:28:00|2023-03-17 16:28:00|9|Archived|29
746|3|2023-03-17 16:28:00|2023-04-01 18:28:00|21|Issue Engagement|15
746|4|2023-04-01 18:28:00||30|Active Plan Development|487
747|1|2023-01-02 16:06:00|2023-01-31 16:06:00|6|Resolved/Completed|29
747|2|2023-01-31 16:06:00||15|Coordination Team Intake|547
748|1|2023-12-28 09:16:00|2024-02-10 15:16:00|6|Deleted/Error|44
748|2|2024-02-10 15:16:00||17|System Integration Office Input/Action|172
749|1|2022-07-03 10:41:00|2022-07-22 11:41:00|1|Archived|19
749|2|2022-07-22 11:41:00|2022-08-22 11:41:00|9|Open|31
749|3|2022-08-22 11:41:00||20|Coordinating with Council|709
750|1|2024-01-10 14:36:00|2024-01-14 16:36:00|8|Archived|4
750|2|2024-01-14 16:36:00|2024-02-22 18:36:00|9|Issue on Hold|39
750|3|2024-02-22 18:36:00||13|Special Project|160
751|1|2024-04-27 09:17:00||1|Initial Review|95
752|1|2023-01-24 09:11:00|2023-03-08 11:11:00|3|Archived|43
752|2|2023-03-08 11:11:00|2023-03-22 18:11:00|7|Issue on Hold|14
752|3|2023-03-22 18:11:00||8|Open|497
753|1|2023-02-25 12:30:00|2023-02-27 19:30:00|5|Deleted/Error|2
753|2|2023-02-27 19:30:00||10|Intake Pending|520
754|1|2022-10-11 12:33:00|2022-11-20 00:33:00|1|Coordination Team Intake|39
754|2|2022-11-20 00:33:00||11|Solution Implementation|619
755|1|2023-11-26 12:00:00|2023-11-30 19:00:00|2|Non Coordination Team Issue|4
755|2|2023-11-30 19:00:00|2023-12-21 02:00:00|9|Deleted/Error|20
755|3|2023-12-21 02:00:00||15|Pending Acceptance|223
756|1|2024-07-05 13:30:00|2024-07-18 19:30:00|4|System Integration Office Input/Action|13
756|2|2024-07-18 19:30:00||12|Project Plan Review|13
757|1|2023-12-24 14:22:00|2023-12-31 20:22:00|7|Archived|7
757|2|2023-12-31 20:22:00|2024-01-01 21:22:00|9|Issue on Hold|1
757|3|2024-01-01 21:22:00|2024-02-14 04:22:00|17|System Integration Office Input/Action|43
757|4|2024-02-14 04:22:00||23|Monitored|168
758|1|2023-09-21 13:59:00|2023-10-12 00:59:00|6|Issue on Hold|20
758|2|2023-10-12 00:59:00|2023-10-16 03:59:00|18|Intake|4
758|3|2023-10-16 03:59:00||28|Coordinating with System Integration Office|289
759|1|2023-10-13 16:38:00|2023-11-12 00:38:00|6|Duplicate/Related To|29
759|2|2023-11-12 00:38:00||18|Solution Implementation|262
760|1|2023-02-11 13:47:00|2023-03-12 01:47:00|7|Monitored|28
760|2|2023-03-12 01:47:00|2023-03-19 06:47:00|17|Non Coordination Team Issue|7
760|3|2023-03-19 06:47:00|2023-04-03 07:47:00|24|Monitored|15
760|4|2023-04-03 07:47:00||28|Pending Coordination Team Closure|485
